연도,행정구역,청년_19_29_증감률(%)_z,청년_30_39_증감률(%)_z,상용월평균급여(원)_z,문화예술활동(건)_z,대학수(천명당)_z,문화기반시설수(십만명당)_z,기업밀도_z,연앙인구수(천명)_z,재정자립도(%)_z,지역내총생산(십억원)_z
2023,전라남도,0.013068628487153853,-0.05383041351241359,0.07886655233550319,-0.3537233619415468,0.3669827263549219,1.1757756919068356,-0.3158953843601495,-0.35754245154196485,-1.2020102470799279,-0.25817881237758655
2023,전북특별자치도,0.07622768597329115,-0.5552094421054226,-0.8899603322565254,-0.2123183776137574,0.6228827257013633,0.5900765082135375,-0.27468315458393616,-0.3723468901282687,-1.205429620272759,-0.4681783101102717
2023,제주특별자치도,-1.0645974406225016,-0.40651430477944067,-1.5163378124389746,-0.4219878371342727,-0.9828783355064726,2.408295493597717,-0.680800188302958,-0.6948314215909694,-0.5550648389962799,-0.6938539457181465
2023,충청남도,0.6936061942965007,0.12865357018724913,0.27043064120363575,-0.313280962772747,0.6046545822296014,0.29243620121226177,-0.2688798326359803,-0.26437736770837633,-0.5345485998392934,-0.0006875557357917435
2023,충청북도,2.486854187978679,1.0290595580413229,-0.24528437696806504,-0.42026688397815354,0.6052029543788596,0.18938631544833218,-0.4558601420484019,-0.4221320622227506,-0.6384975449013591,-0.3253084743424114
2024,강원특별자치도,-0.5161521194212495,0.02861499187849549,-1.0680214144232525,-0.2710150991089104,0.5859689881999318,1.8319435537965643,-0.39531328452527653,-0.4409039954478296,-1.0778792047328996,-0.48046033853783715
2024,경기도,0.9303611493105473,1.1511308263955438,0.7225001123907402,0.7061612712439604,-1.0409018617197836,-0.7998597054725247,3.3670968506342347,3.1463711692188903,1.0800465221686897,2.7970766161399596
2024,경상남도,-0.9844280757224882,-1.4282221693403414,0.026417573074591808,-0.012272793774021136,-0.8130592451717159,-0.2062823714496312,0.10412259284099426,0.06761046489929858,-0.4703078835664325,0.003381303459076059
2024,경상북도,-0.5901761799722853,-1.382083795272206,0.1777081794108345,-0.35956010933621885,1.594386429011142,0.15814242614370974,-0.08894360551987852,-0.138579000549602,-1.1255601883202797,-0.08901811154194564
2024,광주광역시,-0.5869967645400079,-0.7055526642381852,-0.8244352372188746,-0.33914703811615077,1.0526584860052668,-0.42433620960092966,-0.4767844503931485,-0.4729856953880606,0.041901470425273445,-0.5350798046160002
2024,대구광역시,-0.9765680578491623,0.5380008006485388,-0.8724507483340742,-0.02155146251041573,-1.1093650502627093,-0.8569908233079432,-0.11074372087784776,-0.1903703020339876,0.3034244410106019,-0.4251160238198241
2024,대전광역시,0.8832010662475028,1.1706675764605405,-0.2852464812823649,-0.3282777404535171,1.3980287909208542,-0.8571855944596012,-0.4971936942756257,-0.4652246092189699,0.109810750080027,-0.5269101865423848
2024,부산광역시,-0.92442258755722,-0.657936401277549,-0.4733558969761167,0.07892326466368575,-0.5611485276380521,-0.83697986521253,0.10800440720593481,0.0783385623168707,0.3604971334864055,-0.16515572115431276
2024,서울특별시,0.8538158135215931,0.7916697525623676,2.011180157644037,3.6986644911417375,0.10348653556112843,-0.6929757798636854,1.4065655231515082,1.8665350403550776,2.442566750135344,2.3704512610913935
2024,세종특별자치시,1.8481628060293818,-1.0301464359364687,0.5545664776013096,-0.627050873765423,0.3216213172896534,-0.3207304211922829,-0.8288517290284272,-0.7763211725999973,1.2563216736129437,-0.7443986094217601
2024,울산광역시,0.3131477644401977,-0.6424966044872052,1.7733781386537075,-0.5578585154740233,-1.121012603789156,-0.8040097128878542,-0.6508819115129045,-0.5655667204188584,0.4414103177558991,-0.3165812183734397
2024,인천광역시,0.6557525559589145,2.184707327991123,-0.2900243841875863,-0.25139734235196187,-1.75371743818804,-0.8369179908857793,0.026495322086671373,-0.0025340222582385624,0.6834274314191172,-0.13988184791089384
2024,전라남도,-0.518022098155583,0.0059575012625732605,-0.16227339544752278,-0.35823458523101964,0.4065734120352196,1.1825797463024132,-0.30663380800038825,-0.359256103990236,-1.1371192146444933,-0.2606443067288834
2024,전북특별자치도,-0.9721031809162466,-0.2713294017648486,-0.8820355111318213,-0.25192755199404154,0.6692171558019567,0.5988458738339024,-0.2652834808440219,-0.3743076285272923,-1.20141629857293,-0.4683021511075445
2024,제주특별자치도,-0.9763130060614937,-0.7694000445839372,-1.4502222767713844,-0.4602999413313602,-0.9687251763481948,2.406320230497657,-0.6792078254589041,-0.6927995980981768,-0.442855196046426,-0.690958952846163
2024,충청남도,1.9118522581352346,0.31118557668040825,1.3948572267755062,-0.2537832857413205,0.6103338317815582,0.2757572954769061,-0.25648590508617136,-0.25999351334617754,-0.5627800941601397,0.0002530069774389711
2024,충청북도,-0.3511113434476415,0.7052331630211505,-0.35254251977772566,-0.3913726878610003,0.6256549565109427,0.18267934828160656,-0.45596128039674944,-0.42001287491271155,-0.7014884100507006,-0.32865491506688016
